customer_id,age,gender,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,support_calls,late_payments,churned,churn_probability,estimated_clv,clv_at_risk,risk_category,value_category,retention_strategy
CUST_002028,58,M,16.9,70.79,1228.32,One year,Credit card,Fiber optic,0,0,0,0.10806408688661576,1698.96,183.59656105688472,Low Risk,Medium Value,No Action Required
CUST_002029,43,M,2.2,81.35,289.26,Month-to-month,Bank transfer,Fiber optic,3,2,0,0.45383024575596576,1952.3999999999999,886.0581718139475,Medium Risk,High Value,Proactive Engagement
CUST_002030,32,F,83.8,26.82,2292.35,One year,Electronic check,DSL,4,0,1,0.29688137643952406,643.6800000000001,191.09660438659287,Low Risk,Low Value,No Action Required
CUST_002031,52,M,1.0,117.94,85.99,One year,Mailed check,Fiber optic,2,1,0,0.056475688537820506,2830.56,159.8578249476132,Low Risk,High Value,No Action Required
CUST_002032,25,M,33.6,34.39,1207.2,Two year,Bank transfer,No,0,0,0,0.17587317808639308,825.36,145.1586862653854,Low Risk,Low Value,No Action Required
CUST_002033,47,F,17.9,90.62,1583.58,Two year,Mailed check,DSL,2,0,0,0.13206786520216443,2174.88,287.2317586708834,Low Risk,High Value,No Action Required
CUST_002034,47,F,11.0,40.13,484.11,Month-to-month,Electronic check,DSL,3,0,0,0.37767980454434413,963.1200000000001,363.75097335274876,Medium Risk,Low Value,Basic Monitoring
CUST_002035,55,F,1.6,49.53,220.6,One year,Electronic check,Fiber optic,3,0,0,0.27553762395464576,1188.72,327.5370843473665,Low Risk,Low Value,No Action Required
CUST_002036,80,M,23.4,84.72,1771.25,Month-to-month,Mailed check,DSL,0,0,0,0.3916083604834217,2033.28,796.2494472037316,Medium Risk,High Value,Proactive Engagement
CUST_002037,45,F,21.1,90.69,1995.09,Month-to-month,Electronic check,Fiber optic,1,1,0,0.7172256155014477,2176.56,1561.084585675831,High Risk,High Value,Premium Retention Program
CUST_002038,32,M,7.9,33.22,108.97,One year,Electronic check,DSL,1,2,0,0.18973243495040257,797.28,151.26987573725697,Low Risk,Low Value,No Action Required
CUST_002039,39,F,57.8,92.26,5460.17,One year,Mailed check,Fiber optic,1,0,0,0.0926350739756793,2214.2400000000002,205.11628619990816,Low Risk,High Value,No Action Required
CUST_002040,18,M,8.7,91.12,729.22,Month-to-month,Mailed check,Fiber optic,6,1,1,0.56002699141502,2186.88,1224.711826985679,Medium Risk,High Value,Proactive Engagement
CUST_002041,29,F,14.3,41.55,473.91,Month-to-month,Credit card,Fiber optic,1,0,0,0.18030686968196608,997.1999999999999,179.80201044685657,Low Risk,Low Value,No Action Required
CUST_002042,33,M,18.8,104.97,2046.44,Two year,Bank transfer,DSL,3,1,0,0.18454298551996834,2519.2799999999997,464.9154525607458,Low Risk,High Value,No Action Required
CUST_002043,32,M,2.5,28.58,108.86,Month-to-month,Credit card,DSL,2,2,0,0.30358297094245645,685.92,208.23363142884972,Medium Risk,Low Value,Basic Monitoring
CUST_002044,42,F,64.6,49.38,3088.84,Two year,Credit card,DSL,2,0,0,0.09707838844686023,1185.1200000000001,115.049539716143,Low Risk,Low Value,No Action Required
CUST_002045,27,F,11.3,76.98,741.61,One year,Credit card,Fiber optic,2,0,0,0.0,1847.52,0.0,,High Value,No Action Required
CUST_002046,56,M,2.0,43.66,69.51,Month-to-month,Credit card,DSL,2,3,0,0.45099866153657775,1047.84,472.5744375044876,Medium Risk,Low Value,Basic Monitoring
CUST_002047,40,F,11.8,71.6,721.32,Month-to-month,Bank transfer,Fiber optic,1,1,1,0.45720338940794764,1718.3999999999999,785.6583043586171,Medium Risk,Medium Value,Basic Monitoring
CUST_002048,39,M,22.0,71.03,1456.67,Month-to-month,Mailed check,Fiber optic,3,0,1,0.37167772939802785,1704.72,633.6064588594061,Medium Risk,Medium Value,Basic Monitoring
CUST_002049,35,F,17.3,60.32,1055.15,Two year,Electronic check,DSL,1,1,0,0.24368819542156064,1447.68,352.7825267478849,Low Risk,Medium Value,No Action Required
CUST_002050,42,F,28.5,85.81,2345.79,Two year,Electronic check,DSL,4,1,1,0.4985418779795255,2059.44,1026.717085186154,Medium Risk,High Value,Proactive Engagement
CUST_002051,52,M,1.4,59.29,123.88,One year,Mailed check,DSL,3,1,0,0.07113986534560342,1422.96,101.22918279217984,Low Risk,Medium Value,No Action Required
CUST_002052,26,F,8.0,70.79,717.87,Month-to-month,Mailed check,Fiber optic,2,1,1,0.5392387477731944,1698.96,916.1450629167463,Medium Risk,Medium Value,Basic Monitoring
CUST_002053,30,F,41.1,93.66,3830.22,One year,Mailed check,DSL,1,0,0,0.08566171228019526,2247.84,192.55382333191412,Low Risk,High Value,No Action Required
CUST_002054,35,M,2.0,84.77,182.41,Month-to-month,Electronic check,DSL,2,2,1,0.7234806686956011,2034.48,1471.9069508478267,High Risk,High Value,Premium Retention Program
CUST_002055,19,M,46.4,84.65,4131.71,One year,Credit card,DSL,3,0,0,0.08635921830049383,2031.6000000000001,175.44738789928326,Low Risk,High Value,No Action Required
CUST_002056,27,F,2.3,36.27,-34.85,Month-to-month,Credit card,No,4,3,0,0.6991436043509159,870.48,608.5905247153853,Medium Risk,Low Value,Basic Monitoring
CUST_002057,32,M,43.2,78.12,3491.1,Two year,Credit card,Fiber optic,3,2,0,0.0,1874.88,0.0,,High Value,No Action Required
CUST_002058,53,F,10.7,43.04,569.33,One year,Bank transfer,No,5,1,1,0.15583467335308085,1032.96,160.9709841867984,Low Risk,Low Value,No Action Required
CUST_002059,43,F,22.7,32.96,834.88,Month-to-month,Credit card,DSL,2,1,1,0.24588173025344687,791.04,194.5022838996866,Low Risk,Low Value,No Action Required
CUST_002060,42,M,4.0,63.21,380.87,Two year,Bank transfer,DSL,2,1,1,0.15143166806835878,1517.04,229.727897726423,Low Risk,Medium Value,No Action Required
CUST_002061,52,M,1.6,42.39,97.71,Month-to-month,Electronic check,DSL,3,1,0,0.5411386626245077,1017.36,550.5328298076691,Medium Risk,Low Value,Basic Monitoring
CUST_002062,37,M,5.8,84.77,436.6,Month-to-month,Bank transfer,No,3,1,1,0.4203924132110966,2034.48,855.2799568297119,Medium Risk,High Value,Proactive Engagement
CUST_002063,45,M,3.3,85.36,389.72,Month-to-month,Mailed check,DSL,2,1,1,0.44273588440249023,2048.64,907.0064422223176,Medium Risk,High Value,Proactive Engagement
CUST_002064,38,M,9.0,20.0,293.07,One year,Mailed check,Fiber optic,3,2,0,0.24178712889635698,480.0,116.05782187025135,Low Risk,Low Value,No Action Required
CUST_002065,43,M,17.3,44.29,878.39,Two year,Electronic check,DSL,4,1,0,0.410278545071481,1062.96,436.10968226918146,Medium Risk,Low Value,Basic Monitoring
CUST_002066,31,F,21.3,28.51,612.35,Two year,Credit card,Fiber optic,1,1,0,0.0,684.24,0.0,,Low Value,No Action Required
CUST_002067,18,F,37.4,53.43,1928.99,One year,Electronic check,DSL,3,1,0,0.2159689522202347,1282.32,276.94130681105133,Low Risk,Low Value,No Action Required
CUST_002068,37,M,25.6,76.38,1976.55,Month-to-month,Mailed check,Fiber optic,3,0,0,0.2696577759159584,1833.12,494.31506218706164,Low Risk,High Value,No Action Required
CUST_002069,61,F,22.5,58.94,1421.75,Month-to-month,Credit card,No,1,2,0,0.27716733116381165,1414.56,392.0698199710814,Low Risk,Medium Value,No Action Required
CUST_002070,53,F,12.7,50.26,742.49,Month-to-month,Mailed check,Fiber optic,4,0,0,0.45006444865420636,1206.24,542.8857405446499,Medium Risk,Low Value,Basic Monitoring
CUST_002071,54,F,15.4,97.5,1459.59,Two year,Electronic check,Fiber optic,1,0,0,0.3625841517757893,2340.0,848.4469151553469,Medium Risk,High Value,Proactive Engagement
CUST_002072,58,F,12.8,20.0,288.49,Two year,Credit card,Fiber optic,1,1,0,0.0,480.0,0.0,,Low Value,No Action Required
CUST_002073,41,M,44.3,95.92,4119.33,Month-to-month,Electronic check,No,3,0,1,0.570388336641443,2302.08,1313.0795820155329,Medium Risk,High Value,Proactive Engagement
CUST_002074,42,F,6.3,51.39,420.87,One year,Mailed check,DSL,1,1,0,0.1290635618960042,1233.3600000000001,159.18183470005576,Low Risk,Low Value,No Action Required
CUST_002075,30,F,1.0,63.05,-15.28,One year,Credit card,DSL,0,0,0,0.07786247670393404,1513.1999999999998,117.82149974839297,Low Risk,Medium Value,No Action Required
CUST_002076,35,M,25.3,51.82,1388.76,Month-to-month,Mailed check,Fiber optic,1,3,1,0.33616774060141336,1243.68,418.08509563116576,Medium Risk,Low Value,Basic Monitoring
CUST_002077,49,M,5.4,103.57,447.41,One year,Credit card,Fiber optic,2,0,1,0.0744663150490271,2485.68,185.09942999106565,Low Risk,High Value,No Action Required
CUST_002078,58,M,53.0,34.23,1917.09,Two year,Bank transfer,No,4,1,0,0.10793608402805607,821.52,88.67165175072863,Low Risk,Low Value,No Action Required
CUST_002079,37,M,47.0,65.29,3102.53,Month-to-month,Bank transfer,Fiber optic,0,1,0,0.37376249175335946,1566.96,585.6708740778441,Medium Risk,Medium Value,Basic Monitoring
CUST_002080,33,F,1.9,78.19,71.66,Two year,Mailed check,Fiber optic,1,0,1,0.06416623277155377,1876.56,120.41178576978693,Low Risk,High Value,No Action Required
CUST_002081,40,M,2.7,24.72,135.88,Month-to-month,Electronic check,DSL,3,2,1,0.5900861077360106,593.28,350.08628599762034,Medium Risk,Low Value,Basic Monitoring
CUST_002082,49,F,16.4,42.0,630.01,Month-to-month,Bank transfer,Fiber optic,3,0,0,0.18430290182237236,1008.0,185.77732503695134,Low Risk,Low Value,No Action Required
CUST_002083,18,F,22.6,61.3,1457.22,Month-to-month,Bank transfer,Fiber optic,0,1,0,0.25256512415180454,1471.1999999999998,371.5738106521348,Low Risk,Medium Value,No Action Required
CUST_002084,18,M,7.7,42.83,303.05,Two year,Credit card,Fiber optic,0,0,0,0.12293559683588146,1027.92,126.36795869953927,Low Risk,Low Value,No Action Required
CUST_002085,31,M,30.3,44.61,1178.61,Month-to-month,Credit card,DSL,1,2,0,0.13327771471881775,1070.6399999999999,142.69245248655503,Low Risk,Low Value,No Action Required
CUST_002086,21,M,21.7,56.25,1121.78,One year,Credit card,No,7,0,0,0.25448929344199867,1350.0,343.5605461466982,Low Risk,Medium Value,No Action Required
CUST_002087,32,M,9.4,81.24,722.78,One year,Mailed check,DSL,3,1,1,0.09071387115281043,1949.7599999999998,176.87027741890364,Low Risk,High Value,No Action Required
CUST_002088,37,M,1.0,56.43,193.25,Month-to-month,Electronic check,DSL,3,0,1,0.7762987560323396,1354.32,1051.356931269718,High Risk,Medium Value,Standard Retention Outreach
CUST_002089,33,M,33.3,91.96,3151.07,Two year,Electronic check,No,4,0,0,0.44199846085148664,2207.04,975.508283037665,Medium Risk,High Value,Proactive Engagement
CUST_002090,61,F,5.8,40.06,394.8,Month-to-month,Credit card,Fiber optic,4,0,0,0.36651520359059475,961.44,352.38237734014143,Medium Risk,Low Value,Basic Monitoring
CUST_002091,44,F,43.2,33.7,1620.18,Two year,Mailed check,Fiber optic,3,2,0,0.027752785269784155,808.8000000000001,22.446452726201425,Low Risk,Low Value,No Action Required
CUST_002092,44,F,13.1,113.16,1427.26,Month-to-month,Credit card,No,0,2,0,0.3181975986252924,2715.84,864.1737662505142,Medium Risk,High Value,Proactive Engagement
CUST_002093,49,F,20.7,48.55,983.9,One year,Electronic check,DSL,3,0,0,0.22899837583835356,1165.1999999999998,266.82890752684955,Low Risk,Low Value,No Action Required
CUST_002094,22,M,49.5,32.23,1554.63,One year,Mailed check,DSL,1,1,0,0.16167357756595901,773.52,125.05774571882061,Low Risk,Low Value,No Action Required
CUST_002095,55,M,47.8,21.45,958.44,Two year,Credit card,Fiber optic,3,0,0,0.07049721939951185,514.8,36.2919685468687,Low Risk,Low Value,No Action Required
CUST_002096,38,F,11.1,91.88,839.99,Month-to-month,Credit card,DSL,1,0,0,0.4274274215829361,2205.12,942.528755880964,Medium Risk,High Value,Proactive Engagement
CUST_002097,50,F,5.6,56.47,316.08,One year,Electronic check,No,3,0,0,0.16031240609737313,1355.28,217.26819773564785,Low Risk,Medium Value,No Action Required
CUST_002098,23,F,35.8,58.66,1972.27,Month-to-month,Mailed check,No,0,1,1,0.3872777970828122,1407.84,545.2251738450663,Medium Risk,Medium Value,Basic Monitoring
CUST_002099,18,M,13.6,61.02,827.73,Month-to-month,Electronic check,DSL,1,1,0,0.5509733324045025,1464.48,806.8894258397459,Medium Risk,Medium Value,Basic Monitoring
CUST_002100,52,M,5.1,90.32,673.84,Month-to-month,Mailed check,No,0,1,1,0.5657902118091929,2167.68,1226.4521263345512,Medium Risk,High Value,Proactive Engagement
CUST_002101,45,M,56.3,60.51,3358.8,Month-to-month,Mailed check,DSL,7,1,0,0.4357136771858455,1452.24,632.7608305563723,Medium Risk,Medium Value,Basic Monitoring
CUST_002102,26,F,5.3,123.6,674.4,Two year,Credit card,Fiber optic,1,0,0,0.17951090668534203,2966.3999999999996,532.5011535913985,Low Risk,High Value,No Action Required
CUST_002103,26,F,1.0,68.34,159.01,One year,Electronic check,No,3,0,0,0.2753736296965843,1640.16,451.65681248314974,Low Risk,Medium Value,No Action Required
CUST_002104,56,M,1.0,91.54,119.57,Month-to-month,Mailed check,No,3,1,0,0.4586848084774757,2196.96,1007.7121768326751,Medium Risk,High Value,Proactive Engagement
CUST_002105,22,M,23.4,85.13,2018.65,Two year,Bank transfer,DSL,5,1,0,0.04854776917021436,2043.12,99.18891814704835,Low Risk,High Value,No Action Required
CUST_002106,64,F,26.0,64.09,1630.71,Month-to-month,Credit card,DSL,0,2,0,0.3318269089904968,1538.16,510.40287833282264,Medium Risk,Medium Value,Basic Monitoring
CUST_002107,26,F,8.9,50.33,426.81,One year,Electronic check,DSL,2,0,1,0.3382395011334218,1207.92,408.56625820908295,Medium Risk,Low Value,Basic Monitoring
CUST_002108,49,M,9.3,73.3,582.48,Two year,Mailed check,Fiber optic,1,0,0,0.04961479270329103,1759.1999999999998,87.28234332362956,Low Risk,Medium Value,No Action Required
CUST_002109,35,F,10.0,77.75,858.55,Two year,Credit card,Fiber optic,2,1,0,0.1606656218603098,1866.0,299.80205039133807,Low Risk,High Value,No Action Required
CUST_002110,49,M,27.4,50.69,1212.52,Month-to-month,Electronic check,DSL,3,1,1,0.587256181668445,1216.56,714.4323803705634,Medium Risk,Low Value,Basic Monitoring
CUST_002111,31,M,1.4,69.16,196.52,One year,Electronic check,Fiber optic,2,3,1,0.5400164687536534,1659.84,896.340935496064,Medium Risk,Medium Value,Basic Monitoring
CUST_002112,37,F,63.5,95.91,5951.64,Month-to-month,Credit card,No,3,1,0,0.24799481446416294,2301.84,570.8443837261889,Low Risk,High Value,No Action Required
CUST_002113,40,F,6.0,116.75,801.51,Two year,Mailed check,Fiber optic,1,0,0,0.21693848092591844,2802.0,607.8616235544234,Low Risk,High Value,No Action Required
CUST_002114,24,F,120.0,86.36,10327.73,One year,Credit card,DSL,2,1,0,0.18378996749050375,2072.64,380.93043821951767,Low Risk,High Value,No Action Required
CUST_002115,51,M,4.5,111.57,380.66,One year,Bank transfer,No,3,3,0,0.21492048419823323,2677.68,575.4882821279251,Low Risk,High Value,No Action Required
CUST_002116,32,F,35.4,49.27,1803.62,Month-to-month,Credit card,DSL,3,1,1,0.4394919135371025,1182.48,519.6903979193529,Medium Risk,Low Value,Basic Monitoring
CUST_002117,36,F,6.1,82.55,593.8,One year,Electronic check,Fiber optic,0,1,0,0.27740929729909936,1981.1999999999998,549.6032998089756,Low Risk,High Value,No Action Required
CUST_002118,25,M,2.0,98.46,155.41,One year,Bank transfer,DSL,2,2,0,0.15697087421045233,2363.04,370.9284545942673,Low Risk,High Value,No Action Required
CUST_002119,18,M,49.9,42.59,2197.12,One year,Bank transfer,Fiber optic,1,2,0,0.0,1022.1600000000001,0.0,,Low Value,No Action Required
CUST_002120,37,F,47.0,52.86,2254.53,One year,Mailed check,Fiber optic,3,1,0,0.0,1268.6399999999999,0.0,,Low Value,No Action Required
CUST_002121,76,M,12.4,108.45,1213.02,Two year,Credit card,Fiber optic,1,0,0,0.0,2602.8,0.0,,High Value,No Action Required
CUST_002122,51,M,29.1,40.62,1310.86,One year,Mailed check,Fiber optic,1,0,0,0.14187335795677417,974.8799999999999,138.3094992049,Low Risk,Low Value,No Action Required
CUST_002123,39,M,19.5,31.47,592.72,Month-to-month,Credit card,DSL,2,1,0,0.22244109885629793,755.28,168.0053131441847,Low Risk,Low Value,No Action Required
CUST_002124,36,F,46.0,103.2,4561.84,Two year,Electronic check,Fiber optic,1,3,0,0.27269490493580417,2476.8,675.4107405449998,Low Risk,High Value,No Action Required
CUST_002125,40,F,9.1,94.92,792.17,Month-to-month,Mailed check,Fiber optic,2,1,1,0.4908249544747703,2278.08,1118.1385122898848,Medium Risk,High Value,Proactive Engagement
CUST_002126,48,M,17.8,75.8,1256.92,One year,Electronic check,DSL,2,1,0,0.12564458583456398,1819.1999999999998,228.57263055023876,Low Risk,Medium Value,No Action Required
CUST_002127,22,M,15.9,63.86,1001.51,Two year,Electronic check,No,2,2,0,0.32049902582143025,1532.6399999999999,491.2096269349568,Medium Risk,Medium Value,Basic Monitoring
CUST_002128,56,M,10.5,54.04,529.42,Month-to-month,Bank transfer,No,2,0,0,0.586364484970699,1296.96,760.4912824275979,Medium Risk,Low Value,Basic Monitoring
CUST_002129,50,F,53.3,72.05,3857.67,Two year,Mailed check,No,2,1,0,0.0,1729.1999999999998,0.0,,Medium Value,No Action Required
CUST_002130,50,M,4.4,104.5,447.92,One year,Credit card,Fiber optic,2,3,1,0.3020261651904621,2508.0,757.481622297679,Medium Risk,High Value,Proactive Engagement
CUST_002131,46,M,3.9,70.96,411.78,One year,Mailed check,DSL,0,0,0,0.0,1703.04,0.0,,Medium Value,No Action Required
CUST_002132,40,F,20.6,119.17,2502.69,Month-to-month,Electronic check,Fiber optic,0,2,1,0.4139871174044023,2860.08,1184.0362747459828,Medium Risk,High Value,Proactive Engagement
CUST_002133,50,M,25.7,42.55,1139.99,Month-to-month,Bank transfer,No,1,1,0,0.3477647981890492,1021.1999999999999,355.137411910657,Medium Risk,Low Value,Basic Monitoring
CUST_002134,48,F,5.2,64.51,451.61,Two year,Mailed check,DSL,4,1,0,0.1556302330687923,1548.2400000000002,240.95295204642704,Low Risk,Medium Value,No Action Required
CUST_002135,34,F,11.9,55.67,623.16,Month-to-month,Bank transfer,Fiber optic,2,0,1,0.4260920256710944,1336.08,569.2930336586357,Medium Risk,Medium Value,Basic Monitoring
CUST_002136,31,F,70.3,37.87,2536.27,One year,Bank transfer,DSL,1,0,0,0.003106047235913726,908.8799999999999,2.8230242117772666,Low Risk,Low Value,No Action Required
CUST_002137,41,M,6.8,61.17,536.45,Month-to-month,Electronic check,DSL,1,1,0,0.43519364471890065,1468.08,638.8990859389237,Medium Risk,Medium Value,Basic Monitoring
CUST_002138,63,M,26.5,75.43,2011.73,Month-to-month,Mailed check,DSL,1,0,0,0.3657412873167329,1810.3200000000002,662.1087672552279,Medium Risk,Medium Value,Basic Monitoring
CUST_002139,21,F,32.3,78.11,2540.15,One year,Mailed check,No,1,1,0,0.02989976582278725,1874.6399999999999,56.051297002029884,Low Risk,High Value,No Action Required
CUST_002140,18,M,14.3,119.26,1638.12,Month-to-month,Mailed check,Fiber optic,1,1,0,0.3538826687768953,2862.2400000000002,1012.8971298799809,Medium Risk,High Value,Proactive Engagement
CUST_002141,42,F,66.6,76.61,5036.98,Two year,Bank transfer,DSL,1,0,0,0.0,1838.6399999999999,0.0,,High Value,No Action Required
CUST_002142,40,M,32.0,93.75,3086.95,One year,Credit card,Fiber optic,2,1,0,0.0889669936845351,2250.0,200.175735790204,Low Risk,High Value,No Action Required
CUST_002143,42,F,14.7,66.65,1078.02,One year,Mailed check,DSL,2,1,0,0.0,1599.6000000000001,0.0,,Medium Value,No Action Required
CUST_002144,43,F,20.2,106.95,2240.75,Month-to-month,Electronic check,Fiber optic,2,0,0,0.4491972596450608,2566.8,1152.9995260569422,Medium Risk,High Value,Proactive Engagement
CUST_002145,36,M,28.3,124.96,3617.15,Two year,Bank transfer,No,2,1,0,0.08209277390053679,2999.04,246.19951263866585,Low Risk,High Value,No Action Required
CUST_002146,62,M,21.5,78.28,1741.97,Month-to-month,Credit card,Fiber optic,3,0,1,0.40301521642169014,1878.72,757.1527473957577,Medium Risk,High Value,Proactive Engagement
CUST_002147,18,M,50.6,40.18,2047.53,One year,Mailed check,Fiber optic,1,2,0,0.0,964.3199999999999,0.0,,Low Value,No Action Required
CUST_002148,27,M,10.6,51.28,525.75,Month-to-month,Credit card,Fiber optic,0,3,1,0.5457010904361104,1230.72,671.6052460215298,Medium Risk,Low Value,Basic Monitoring
CUST_002149,38,F,8.6,72.05,737.5,Month-to-month,Bank transfer,Fiber optic,0,2,1,0.4204958182167267,1729.1999999999998,727.1213688603638,Medium Risk,Medium Value,Basic Monitoring
CUST_002150,18,F,5.8,76.41,403.85,One year,Credit card,Fiber optic,1,2,0,0.1414304578454406,1833.84,259.3608308152828,Low Risk,High Value,No Action Required
CUST_002151,37,M,1.0,82.46,119.46,One year,Bank transfer,No,4,0,1,0.23082166294834627,1979.04,456.8053038412952,Low Risk,High Value,No Action Required
CUST_002152,64,M,1.1,76.5,0.33,Month-to-month,Credit card,Fiber optic,2,3,1,0.4850752844827655,1836.0,890.5982223103574,Medium Risk,High Value,Proactive Engagement
CUST_002153,40,F,49.0,65.17,3126.03,Month-to-month,Credit card,No,1,0,1,0.29617653540822864,1564.08,463.2437955013022,Low Risk,Medium Value,No Action Required
CUST_002154,43,M,27.2,49.1,1313.06,One year,Bank transfer,No,0,0,0,0.1498387532351159,1178.4,176.56998681226057,Low Risk,Low Value,No Action Required
CUST_002155,21,M,25.9,75.03,1865.02,Month-to-month,Credit card,Fiber optic,2,1,0,0.18955038713363917,1800.72,341.3271731192867,Low Risk,Medium Value,No Action Required
CUST_002156,30,M,22.9,111.37,2628.71,Month-to-month,Electronic check,No,5,2,0,0.5596209814997157,2672.88,1495.7997290309602,Medium Risk,High Value,Proactive Engagement
CUST_002157,34,M,45.4,90.5,3974.38,Month-to-month,Mailed check,DSL,1,3,1,0.7499389572375037,2172.0,1628.867415119858,High Risk,High Value,Premium Retention Program
CUST_002158,35,F,15.7,78.37,1240.81,Month-to-month,Credit card,Fiber optic,5,1,1,0.48089697466873793,1880.88,904.5095017149358,Medium Risk,High Value,Proactive Engagement
CUST_002159,59,F,49.0,90.74,4463.21,Month-to-month,Credit card,Fiber optic,1,1,0,0.4048506637665676,2177.7599999999998,881.6675815242801,Medium Risk,High Value,Proactive Engagement
CUST_002160,48,M,10.7,55.72,414.61,Month-to-month,Credit card,Fiber optic,1,0,1,0.4642167453307036,1337.28,620.7877691958433,Medium Risk,Medium Value,Basic Monitoring
CUST_002161,23,F,62.7,52.29,3235.69,One year,Mailed check,No,3,1,0,0.07718852223230602,1254.96,96.86850786065476,Low Risk,Low Value,No Action Required
CUST_002162,43,M,28.8,46.31,1358.62,Month-to-month,Bank transfer,DSL,6,3,0,0.6398998987236832,1111.44,711.2103434374505,Medium Risk,Low Value,Basic Monitoring
CUST_002163,47,M,7.1,61.87,484.31,One year,Mailed check,DSL,1,0,0,0.1776457227037776,1484.8799999999999,263.78258072838526,Low Risk,Medium Value,No Action Required
CUST_002164,57,M,19.9,54.45,1064.61,Two year,Credit card,No,5,2,1,0.262702023858672,1306.8000000000002,343.2990047785126,Low Risk,Low Value,No Action Required
CUST_002165,63,F,18.3,95.21,1807.67,Two year,Bank transfer,DSL,1,1,0,0.06673912716412578,2285.04,152.50157513511397,Low Risk,High Value,No Action Required
CUST_002166,24,F,3.6,53.12,178.23,Two year,Credit card,DSL,2,0,0,0.20722247312981584,1274.8799999999999,264.1837865437396,Low Risk,Low Value,No Action Required
CUST_002167,27,F,21.5,44.93,966.11,Month-to-month,Bank transfer,DSL,4,1,1,0.639198647230296,1078.32,689.2606852813727,Medium Risk,Low Value,Basic Monitoring
CUST_002168,21,F,9.1,113.56,1055.49,Month-to-month,Credit card,Fiber optic,2,0,0,0.4695915772720408,2725.44,1279.8436683603109,Medium Risk,High Value,Proactive Engagement
CUST_002169,36,F,1.3,53.72,162.02,Two year,Credit card,Fiber optic,1,3,0,0.24807855095085435,1289.28,319.8427141699175,Low Risk,Low Value,No Action Required
CUST_002170,46,M,71.3,68.84,4837.91,Month-to-month,Bank transfer,No,3,2,0,0.24201895840179036,1652.16,399.85404231310196,Low Risk,Medium Value,No Action Required
CUST_002171,54,M,24.6,76.28,1829.35,Month-to-month,Electronic check,DSL,1,0,0,0.4835172974423825,1830.72,885.1847867737184,Medium Risk,High Value,Proactive Engagement
CUST_002172,38,F,50.3,36.58,1772.41,One year,Mailed check,No,1,0,0,0.03528529395795613,877.92,30.977665271568846,Low Risk,Low Value,No Action Required
CUST_002173,35,F,27.1,95.89,2560.76,Month-to-month,Bank transfer,DSL,1,1,0,0.3110766059127443,2301.36,715.8992577833532,Medium Risk,High Value,Proactive Engagement
CUST_002174,42,F,10.6,80.93,1000.3,Two year,Mailed check,DSL,0,1,0,0.1592478708441056,1942.3200000000002,309.3103244979232,Low Risk,High Value,No Action Required
CUST_002175,27,M,17.3,103.96,1850.83,One year,Electronic check,Fiber optic,0,0,0,0.2841327982846318,2495.04,708.9226970320876,Low Risk,High Value,No Action Required
CUST_002176,71,F,27.0,48.02,1184.83,One year,Electronic check,DSL,1,2,1,0.3520622748539656,1152.48,405.74473052369825,Medium Risk,Low Value,Basic Monitoring
CUST_002177,18,M,77.4,67.48,5163.09,Two year,Bank transfer,DSL,2,0,0,0.0,1619.52,0.0,,Medium Value,No Action Required
CUST_002178,42,M,7.0,65.98,500.62,Month-to-month,Electronic check,DSL,1,2,0,0.6420163052433023,1583.52,1016.6456596788742,Medium Risk,Medium Value,Basic Monitoring
CUST_002179,70,F,49.9,71.6,3482.21,One year,Electronic check,DSL,2,1,0,0.13958354327655123,1718.3999999999999,239.86036076642563,Low Risk,Medium Value,No Action Required
CUST_002180,40,M,61.9,28.63,1699.18,Month-to-month,Credit card,No,1,0,1,0.37660363141508396,687.12,258.7718872179325,Medium Risk,Low Value,Basic Monitoring
CUST_002181,37,M,26.6,67.77,1939.79,One year,Credit card,DSL,1,2,0,0.08454994359756411,1626.48,137.51879226256608,Low Risk,Medium Value,No Action Required
CUST_002182,34,F,64.3,29.34,1823.96,Month-to-month,Electronic check,No,0,0,1,0.6677461272143679,704.16,470.2001129392693,Medium Risk,Low Value,Basic Monitoring
CUST_002183,37,M,12.2,73.96,995.92,One year,Credit card,No,2,0,0,0.0,1775.04,0.0,,Medium Value,No Action Required
CUST_002184,60,F,73.4,20.0,1593.35,Two year,Electronic check,DSL,1,1,1,0.21455593846390292,480.0,102.9868504626734,Low Risk,Low Value,No Action Required
CUST_002185,18,M,29.1,20.0,509.03,Month-to-month,Credit card,Fiber optic,1,1,0,0.3804060070989182,480.0,182.59488340748072,Medium Risk,Low Value,Basic Monitoring
CUST_002186,63,F,1.0,85.46,-0.98,Month-to-month,Electronic check,Fiber optic,5,0,1,0.8658636970264524,2051.04,1775.9210771491348,High Risk,High Value,Premium Retention Program
CUST_002187,18,F,57.0,51.33,2896.65,Month-to-month,Electronic check,No,0,1,0,0.25122009247109867,1231.92,309.4830563169959,Low Risk,Low Value,No Action Required
CUST_002188,36,M,15.9,40.3,532.03,Month-to-month,Mailed check,No,3,3,1,0.3312553327510902,967.1999999999999,320.3901578368544,Medium Risk,Low Value,Basic Monitoring
CUST_002189,33,F,14.8,96.77,1444.61,Month-to-month,Electronic check,Fiber optic,1,1,1,0.6070116422488869,2322.48,1409.7723988901948,Medium Risk,High Value,Proactive Engagement
